station,borough,trainno,equipment,equipmenttype,serving,ADA,outagedate,estimatedreturntoservice,reason,isupcomingoutage,ismaintenanceoutage
72 St,,1/2/3,EL240,EL,Broadway (between 72 St & 73 St) to downtown platform,Y,12/17/2025 10:45:00 PM,07/31/2026 11:59:00 PM,Capital Replacement,N,N
72 St,,1/2/3,EL239,EL,Broadway (between 72 St & 73 St) to uptown platform,Y,12/18/2025 02:00:00 AM,07/31/2026 11:59:00 PM,Capital Replacement,N,N
Smith-9 Sts,,F/G,ES313,ES,intermediate mezzanine to 9th St & Smith St (NE corner),N,01/09/2026 11:17:00 PM,10/31/2026 11:59:00 PM,Capital Replacement,N,N
Smith-9 Sts,,F/G,ES314,ES,9th St & Smith St (NE corner) to intermediate mezzanine,N,01/09/2026 11:17:00 PM,10/31/2026 11:59:00 PM,Capital Replacement,N,N
Grand Central-42 St,,4/5/6/7/S,ES203,ES,eastern mezzanine above 7 platform to 42 St (between Lexington Ave & 3rd Ave),N,01/11/2026 01:44:00 PM,02/24/2026 08:00:00 PM,Warranty Repair,N,N
21 St-Queensbridge,,F/M,ES421,ES,21 St & 41 Ave (NE corner) to mezzanine,N,01/14/2026 02:00:00 AM,08/31/2026 02:00:00 PM,Capital Replacement,N,N
21 St-Queensbridge,,F/M,ES422,ES,mezzanine to 21 St & 41 Ave (NE corner),N,01/14/2026 02:00:00 AM,08/31/2026 02:00:00 PM,Capital Replacement,N,N
Smith-9 Sts,,F/G,ES316,ES,intermediate mezzanine to upper mezzanine,N,01/17/2026 08:50:00 AM,10/31/2026 11:59:00 PM,Capital Replacement,N,N
Smith-9 Sts,,F/G,ES315,ES,upper mezzanine to intermediate mezzanine,N,01/17/2026 08:50:00 AM,10/31/2026 11:59:00 PM,Capital Replacement,N,N
Cortlandt St,,A/C/E/R/W/2/3,EL726X,EL,Fulton Center level to downtown R/W platform and access to rest of complex,Y,01/29/2026 10:18:00 AM,02/24/2026 11:00:00 AM,Repair,N,N
Flushing-Main St,,7,EL414,EL,East of Main St & Roosevelt Ave to Manhattan-bound platform.,Y,02/02/2026 11:28:00 PM,07/31/2026 11:59:00 PM,Capital Replacement,N,N
Court Sq,,E/F/G/7,ES462X,ES,7 upper mezzanine (Jackson Ave & 23rd St) to lower mezzanine for G service and access to E/F,N,02/11/2026 01:49:00 PM,02/24/2026 02:00:00 PM,Repair,N,N
Court Sq,,E/F/G/7,ES461X,ES,G lower mezzanine to upper mezzanine for 7 service and Jackson Ave & 23rd St exit,N,02/20/2026 05:42:00 AM,02/24/2026 06:00:00 AM,Repair,N,N
Court Sq,,E/F/G/7,EL445X,EL,Flushing-bound 7 platform to mezzanine to EFG transfer.,Y,02/20/2026 03:32:00 PM,02/24/2026 04:00:00 PM,Repair,N,N
34 St-Penn Station,,A/C/E,EL228,EL,Penn Station concourse to downtown C/E platform,Y,02/20/2026 05:57:00 PM,02/23/2026 06:00:00 PM,Repair,N,N
Kings Hwy,,B/Q,EL760,EL,South side of Kings Hwy (west of 16 St) to Manhattan-bound platform.,Y,02/21/2026 02:15:00 PM,03/08/2026 03:04:00 PM,Repair,N,N
Kings Hwy,,B/Q,EL761,EL,South side of Kings Hwy (west of 16 St) to Brighton Beach and Coney Island-bound platform.,Y,02/21/2026 02:15:00 PM,03/08/2026 03:06:00 PM,Repair,N,N
72 St,,Q,ES295,ES,lower mezzanine to 72 St & 2nd Ave (NW corner),N,02/22/2026 01:28:00 AM,02/24/2026 10:00:00 AM,Repair,N,N
Gun Hill Rd,,2/5,ES104,ES,mezzanine to Gun Hill Rd & White Plains Rd exit,N,02/22/2026 04:31:00 AM,02/24/2026 06:00:00 AM,Planned Work,N,N
Roosevelt Island,,F/M,EL404,EL,West Rd to Jamaica-bound platform,Y,02/22/2026 11:19:00 AM,02/24/2026 08:00:00 PM,Repair,N,N
42St/Port Authority-Bus Terminal,,A/C/E/N/Q/R/W/1/2/3/7/S,ES606X,ES,A/C/E mezzanine to intermediate mezzanine for 42 St & 8th Ave exit,N,02/22/2026 02:48:00 PM,02/24/2026 05:00:00 PM,Repair,N,N
Livonia Av,,L,EL771,EL,Street inside station house to passageway to Canarsie-bound platform,Y,02/23/2026 02:00:00 AM,02/23/2026 11:00:00 AM,Under Investigation,N,N
135 St,,2/3,EL180,EL,135 St & Lenox Ave (NE corner) to uptown and the Bronx-bound platform,Y,02/23/2026 04:08:00 AM,02/25/2026 04:25:00 AM,Under Investigation,N,N
New Dorp,,,EL787,EL,Near SE corner of New Dorp Ln and New Dorp Plaza for access to Tottenville-bound platform.,Y,02/23/2026 04:09:00 AM,02/23/2026 12:00:00 PM,Under Investigation,N,N
Franklin Av,,C/S,EL339,EL,"Fulton St & Franklin Ave (SW corner) to Euclid-bound C platform, S platform, and footbridge for access to Manhattan-bound C service",Y,02/23/2026 04:49:00 AM,02/23/2026 01:00:00 PM,Under Investigation,N,N
Bowling Green,,4/5,ES341,ES,lower mezzanine to uptown 4/5 platform,N,02/23/2026 04:58:00 AM,02/23/2026 01:00:00 PM,Con Edison Power Issue,N,N
Bowling Green,,4/5,ES340,ES,lower mezzanine to uptown 4/5 platform,N,02/23/2026 04:58:00 AM,02/23/2026 01:00:00 PM,Con Edison Power Issue,N,N
Broadway Junction,,A/C/L/J/Z/LIRR,ES347,ES,A/C mezzanine (Van Sinderen Ave) to upper mezzanine for J/Z and L service,N,02/23/2026 04:59:00 AM,02/23/2026 01:00:00 PM,Con Edison Power Issue,N,N
Broadway Junction,,A/C/L/J/Z/LIRR,ES331,ES,J/Z/L upper mezzanine to Van Sinderen Ave mezzanine for access to street and A/C service,N,02/23/2026 04:59:00 AM,02/23/2026 01:00:00 PM,Con Edison Power Issue,N,N
Broadway Junction,,A/C/L/J/Z/LIRR,ES330,ES,A/C mezzanine (Van Sinderen Ave) to upper mezzanine for J/Z and L service,N,02/23/2026 05:00:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
34 St-Hudson Yards,,7,ES624,ES,lower mezzanine to upper mezzanine for Hudson Blvd E exit (between 33 St & 34 St),N,02/23/2026 05:00:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
34 St-Herald Sq,,B/D/F/M/N/Q/R/W,ES230,ES,uptown B/D/F/M platform to mezzanine for N/Q/R/W service,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
34 St-Hudson Yards,,7,ES629,ES,upper mezzanine to Hudson Blvd E (between 33 St & 34 St),N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
Jay St-Metro Tech,,A/C/F/R,ES317,ES,A/C/F/R mezzanine to Jay St & Willoughby St (NW corner),N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
Court St,,R/2/3/4/5,ES305,ES,R lower mezzanine to mezzanine for Court St & Montague St exit and 2/3/4/5 service,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
Borough Hall,,R/2/3/4/5,ES303,ES,Brooklyn-bound 2/3 platform to mezzanine for Court St & Montague St exit and R service,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
High St,,A/C,ES322,ES,upper mezzanine (Cadman Plaza West & Middagh St) to lower mezzanine,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
Jamaica Van Wyck,,E,ES431,ES,89 Ave & Van Wyck Expressway (SW corner) to mezzanine,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
Fulton St,,A/C/J/2/3/4/5/Z,ES364,ES,lower concourse to downtown 4/5 platform and access to street,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
34 St-Hudson Yards,,7,ES630,ES,upper mezzanine to Hudson Blvd E & 35 St (SW corner),N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Under Investigation,N,N
57 St-7 Av,,N/Q/R/W,EL281,EL,57 St & 7th Ave (SW corner) to mezzanine for service in both directions,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
34 St-Hudson Yards,,7,ES636,ES,lower mezzanine to upper mezzanine for Hudson Blvd E & 35 St exit,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
34 St-Hudson Yards,,7,ES625,ES,lower mezzanine to upper mezzanine for Hudson Blvd E exit (between 33 St & 34 St),N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
125 St,,1,ES101,ES,mezzanine to 125 St & Broadway (SW corner),N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
34 St-Hudson Yards,,7,ES635,ES,lower mezzanine to upper mezzanine for Hudson Blvd E & 35 St exit,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
34 St-Hudson Yards,,7,ES633,ES,upper mezzanine (Hudson Blvd E & 35 St) to lower mezzanine,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
125 St,,1,ES102,ES,125 St & Broadway (SW corner) to mezzanine,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
Lexington Av/63 St,,F/M/Q,ES458,ES,3rd Ave & 63 St (SE corner) to mezzanine,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
South Ferry,,R/W/1,ES375,ES,1 mezzanine to State St & Pearl St (SW corner),N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
34 St-Hudson Yards,,7,ES622,ES,upper mezzanine (between 33 St & 34 St) to lower mezzanine,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
East Broadway,,F,ES329,ES,F platform to mezzanine for East Broadway & Rutgers St exit,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
34 St-Hudson Yards,,7,ES632,ES,upper mezzanine to Hudson Blvd E & 35 St (SW corner),N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
Jay St-Metro Tech,,A/C/F/R,ES318,ES,Jay St & Willoughby St (NW corner) to mezzanine for A/C/F/R service,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
34 St-Hudson Yards,,7,ES623,ES,lower mezzanine to upper mezzanine for Hudson Blvd E exit (between 33 St & 34 St),N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Under Investigation,N,N
Times Sq-42 St,,A/C/E/N/Q/R/W/1/2/3/7/S,ES217,ES,upper mezzanine (41 St & 7 Ave) to 7 platform for service in both directions,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Under Investigation,N,N
34 St-Herald Sq,,B/D/F/M/N/Q/R/W,ES233,ES,N/Q/R/W mezzanine to uptown B/D/F/M platform,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
Jamaica Center-Parsons/Archer,,E/J/Z,ES446,ES,mezzanine (Parsons Blvd & Archer Ave) to J/Z platform for Brooklyn-bound service,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
Lexington Av/59 St,,N/R/W/4/5/6,ES248,ES,N/R/W platform to mezzanine for 3rd Ave & 60 St exit,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
34 St-Hudson Yards,,7,ES627,ES,Hudson Blvd E (between 33 St & 34 St) to upper mezzanine,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Under Investigation,N,N
South Ferry,,R/W/1,ES373,ES,1 mezzanine to Peter Minuit Plaza,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
34 St-Herald Sq,,B/D/F/M/N/Q/R/W,ES232,ES,downtown B/D/F/M platform to mezzanine for access to street and N/Q/R/W service,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
34 St-Hudson Yards,,7,ES634,ES,upper mezzanine (Hudson Blvd E & 35 St) to lower mezzanine,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
34 St-Herald Sq,,B/D/F/M/N/Q/R/W,ES231,ES,N/Q/R/W mezzanine to downtown B/D/F/M platform,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Under Investigation,N,N
Bleecker St,,B/D/F/M/6,ES300,ES,uptown B/D/F/M platform to uptown 6 platform and access to street,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
34 St-Herald Sq,,B/D/F/M/N/Q/R/W,ES236,ES,downtown B/D/F/M platform to mezzanine for access to street and N/Q/R/W service,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
34 St-Hudson Yards,,7,ES621,ES,upper mezzanine (between 33 St & 34 St) to lower mezzanine,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
Myrtle-Wyckoff Avs,,M/L,ES333,ES,M upper mezzanine to lower mezzanine for L service,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
Bowling Green,,4/5,ES339,ES,lower mezzanine to upper mezzanine for Battery Pl & Broadway exit,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
Grand Central-42 St,,4/5/6/7/S,ES255,ES,42 St (between Park Ave & Lexington Ave) to main mezzanine for access to 4/5/6/7/S service,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
Grand Central-42 St,,4/5/6/7/S,ES256,ES,main mezzanine to 42 St (between Park Ave & Lexington Ave),N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
34 St-Hudson Yards,,7,ES628,ES,upper mezzanine to Hudson Blvd E (between 33 St & 34 St),N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
Bowling Green,,4/5,ES338,ES,upper mezzanine (Battery Pl & Broadway) to lower mezzanine,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
Myrtle-Wyckoff Avs,,M/L,ES332,ES,L lower mezzanine to upper mezzanine for M service,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
High St,,A/C,ES323,ES,lower mezzanine to upper mezzanine for Red Cross Pl & Adams St exit,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
High St,,A/C,ES321,ES,lower mezzanine to upper mezzanine for Cadman Plaza West & Middagh St exit,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
34 St-Herald Sq,,B/D/F/M/N/Q/R/W,ES229,ES,N/Q/R/W mezzanine to uptown B/D/F/M platform,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
South Ferry,,R/W/1,ES374,ES,mezzanine (State St & Pearl St) to platform for uptown 1 service,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
Lexington Av/63 St,,F/M/Q,ES459,ES,mezzanine to 3rd Ave & 63 St (SE corner),N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
34 St-Hudson Yards,,7,ES626,ES,Hudson Blvd E (between 33 St & 34 St) to upper mezzanine,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
Bowling Green,,4/5,ES345,ES,uptown 4/5 mezzanine to Bowling Green Park on Whitehall St,N,02/23/2026 05:01:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
Bowery,,J/Z,ES334,ES,J/Z platform to mezzanine for Delancey St & Bowery exit,N,02/23/2026 05:02:00 AM,02/23/2026 02:00:00 PM,Under Investigation,N,N
74 St-Broadway,,E/F/M/R/7,ES453,ES,7 upper mezzanine (74 St & Roosevelt Ave) to lower mezzanine for E/F/M/R service,N,02/23/2026 05:03:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
High St,,A/C,ES324,ES,upper mezzanine (Red Cross Pl & Adams St) to lower mezzanine,N,02/23/2026 05:05:00 AM,02/23/2026 02:00:00 PM,Under Investigation,N,N
Pelham Pkwy,,2/5,ES123,ES,mezzanine to Manhattan-bound platform,N,02/23/2026 05:05:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
5 Av/53 St,,E/F,ES239,ES,downtown platform to mezzanine for 5th Ave & 53 St exit,N,02/23/2026 05:06:00 AM,02/23/2026 01:00:00 PM,Under Investigation,N,N
5 Av/53 St,,E/F,ES240,ES,mezzanine (5th Ave & 53 St) to downtown platform,N,02/23/2026 05:06:00 AM,02/23/2026 01:00:00 PM,Under Investigation,N,N
Franklin Av,,C/S,ES352,ES,Fulton St & Franklin Ave entrance to S platform for Prospect Park-bound service,N,02/23/2026 05:06:00 AM,02/23/2026 01:00:00 PM,Under Investigation,N,N
Aqueduct-Racetrack,,A,EL489X,EL,Sidewalk entrance (east of the pedestrian skybridge) to Manhattan-bound platform,Y,02/23/2026 05:22:00 AM,02/23/2026 02:00:00 PM,Under Investigation,N,N
59 St-Columbus Circle,,A/C/B/D/1,ES251X,ES,8th Ave & 58 St (NW corner) to mezzanine for A/B/C/D & downtown 1 service and access to uptown 1,N,02/23/2026 05:26:00 AM,02/25/2026 06:00:00 AM,Repair,N,N
59 St-Columbus Circle,,A/C/B/D/1,ES250X,ES,A/B/C/D mezzanine to 8th Ave & 58 St (NW corner),N,02/23/2026 05:26:00 AM,02/25/2026 06:00:00 AM,Repair,N,N
86 St,,Q,ES281,ES,upper mezzanine (86 St & 2nd Ave) to lower mezzanine,N,02/23/2026 05:39:00 AM,02/23/2026 02:00:00 PM,Con Edison Power Issue,N,N
3 Av-149 St,,2/5,EL130,EL,Melrose Ave & 149 St (NW corner) to Manhattan-bound platform,Y,02/23/2026 05:59:00 AM,02/23/2026 02:00:00 PM,Under Investigation,N,N
Atlantic Av-Barclays Ctr,,B/D/N/Q/R/2/3/4/5/LIRR,EL305,EL,mezzanine to 4/5 platform for service in both directions,Y,02/23/2026 10:00:00 PM,02/24/2026 06:00:00 AM,Maintenance,Y,N
Atlantic Av-Barclays Ctr,,B/D/N/Q/R/2/3/4/5/LIRR,EL304,EL,Brooklyn-bound 2/3 platform to mezzanine for access to rest of complex,Y,02/23/2026 10:00:00 PM,02/24/2026 06:00:00 AM,Maintenance,Y,N
