station,borough,trainno,equipment,equipmenttype,serving,ADA,outagedate,estimatedreturntoservice,reason,isupcomingoutage,ismaintenanceoutage
59 St-Columbus Circle,,A/C/B/D/1,ES250X,ES,A/B/C/D mezzanine to 8th Ave & 58 St (NW corner),N,07/02/2026 07:08:00 PM,08/01/2026 08:00:00 PM,Repair,N,N
161 St-Yankee Stadium,,B/D/4,EL131,EL,161 St & River Ave (NE corner) to mezzanine to reach 4/B/D service in both directions,Y,07/10/2026 08:21:00 PM,07/31/2026 10:00:00 PM,Repair,N,N
Metropolitan Av,,G/L,EL780,EL,Mezzanine to Queens-bound platform.,Y,07/16/2026 01:37:00 PM,07/27/2026 10:00:00 PM,Repair,N,N
3 Av-149 St,,2/5,EL130,EL,Melrose Ave & 149 St (NW corner) to Manhattan-bound platform,Y,07/16/2026 06:52:00 PM,07/31/2026 10:00:00 PM,Repair,N,N
14 St-Union Sq,,L/N/Q/R/W/4/5/6,ES258X,ES,14 St & 4th Ave (NE corner) to mezzanine for 4/5/6/L service and access to N/Q/R/W,N,07/17/2026 09:03:00 AM,07/28/2026 10:00:00 AM,Repair,N,N
86 St,,Q,ES284,ES,upper mezzanine to 86 St & 2nd Ave (NE corner),N,07/21/2026 03:59:00 PM,08/04/2026 11:00:00 PM,Repair,N,N
14 St-Union Sq,,L/N/Q/R/W/4/5/6,ES257X,ES,4/5/6 mezzanine to 14 St & 4th Ave (NE corner),N,07/24/2026 04:09:00 PM,07/28/2026 05:00:00 PM,Repair,N,N
Myrtle-Wyckoff Avs,,M/L,ES333,ES,M upper mezzanine to lower mezzanine for L service,N,07/25/2026 08:09:00 AM,07/28/2026 04:00:00 PM,Planned Work,N,N
Hoyt-Schermerhorn,,A/C/G,EL747X,EL,Hoyt St & Schermerhorn St (NE corner) to mezzanine for service in both directions,N,07/25/2026 08:36:00 AM,07/28/2026 09:00:00 AM,Repair,N,N
Sutphin Blvd-Archer Av-JFK Airport,,E/J/Z/LIRR,EL449X,EL,Sutphin Blvd & Archer Ave (SW intersection) to mezzanine for service in both directions,Y,07/25/2026 09:42:00 AM,07/28/2026 10:00:00 AM,Repair,N,N
Lexington Av/53 St,,E/F/6,ES254X,ES,E/F platform to mezzanine for 6 service and 53 St & Lexington Av exit.,N,07/26/2026 01:00:00 AM,07/29/2026 10:00:00 PM,Repair,N,N
34 St-Penn Station,,1/2/3/LIRR,EL215,EL,"concourse level of Penn Station to platform for 2/3 service in both directions.
",Y,07/26/2026 10:40:00 AM,07/28/2026 07:00:00 PM,Under Investigation,N,N
168 St,,A/C/1,EL140,EL,mezzanine to platform for uptown A service and C terminal,Y,07/26/2026 02:48:00 PM,07/26/2026 11:00:00 PM,Under Investigation,N,N
Flushing Av,,M/J,EL395,EL,mezzanine to Manhattan bound-platform,Y,07/26/2026 03:01:00 PM,07/27/2026 12:00:00 AM,Under Investigation,N,N
Mosholu Pkwy,,4,EL523,EL,Street (SE corner of Jerome Av and E Mosholu Pkwy North) to Transfer Mezzanine & Woodlawn-bound Platform,Y,07/26/2026 03:09:00 PM,07/26/2026 11:00:00 PM,Under Investigation,N,N
Flushing Av,,M/J,EL393,EL,Flushing Ave & Broadway (SE corner) to mezzanine for service in both directions,Y,07/27/2026 09:30:00 AM,07/27/2026 02:00:00 PM,Repair,Y,N
Flushing Av,,M/J,EL394,EL,mezzanine to Jamaica Center and Middle Village-bound platform,Y,07/27/2026 09:30:00 AM,07/27/2026 02:00:00 PM,Repair,Y,N
Flushing Av,,M/J,EL394,EL,mezzanine to Jamaica Center and Middle Village-bound platform,Y,07/27/2026 09:30:00 AM,07/27/2026 02:00:00 PM,Repair,Y,N
Sheepshead Bay,,B/Q,EL793,EL,Street to manhattan-bound platform.,Y,07/27/2026 10:00:00 PM,07/28/2026 12:00:00 AM,Inspection,Y,N
DeKalb Av,,B/Q/R,EL372,EL,"mezzanine to Brighton Beach, Coney Island, and Bay Ridge-bound platform",Y,07/27/2026 10:00:00 PM,07/28/2026 06:00:00 AM,Maintenance,Y,N
DeKalb Av,,B/Q/R,EL371,EL,mezzanine to Manhattan-bound platform,Y,07/27/2026 10:00:00 PM,07/28/2026 06:00:00 AM,Maintenance,Y,N
DeKalb Av,,B/Q/R,EL370,EL,Dekalb Ave & Flatbush Ave (SW corner) and mezzanine for service in both directions,Y,07/27/2026 10:00:00 PM,07/28/2026 06:00:00 AM,Maintenance,Y,N
14 St-Union Sq,,L/N/Q/R/W/4/5/6,EL218,EL,mezzanine to L platform for service in both directions,Y,07/27/2026 10:00:00 PM,07/28/2026 06:00:00 AM,Maintenance,Y,N
Sheepshead Bay,,B/Q,EL794,EL,Street (south side of Sheepshead Bay Rd @ 15 St) to Brighton Beach & Stillwell Av-bound platform.,Y,07/28/2026 12:00:00 AM,07/28/2026 06:00:00 AM,Inspection,Y,N
Sheepshead Bay,,B/Q,EL793,EL,Street to manhattan-bound platform.,Y,07/28/2026 10:00:00 PM,07/29/2026 12:00:00 AM,Maintenance,Y,N
Church Av,,2/5,EL321,EL,Nostrand Ave & Church Ave (SW corner) to Flatbush Av Brooklyn College-bound platform,Y,07/28/2026 10:00:00 PM,07/29/2026 06:00:00 AM,Maintenance,Y,N
W 4 St-Wash Sq,,A/C/E/B/D/F/M,EL335,EL,uptown A/C/E platform to transfer mezzanine and uptown B/D/F/M platform,Y,07/28/2026 10:00:00 PM,07/29/2026 06:00:00 AM,Maintenance,Y,N
Sheepshead Bay,,B/Q,EL794,EL,Street (south side of Sheepshead Bay Rd @ 15 St) to Brighton Beach & Stillwell Av-bound platform.,Y,07/29/2026 12:00:00 AM,07/29/2026 06:00:00 AM,Maintenance,Y,N
