station,borough,trainno,equipment,equipmenttype,serving,ADA,outagedate,estimatedreturntoservice,reason,isupcomingoutage,ismaintenanceoutage
Court Sq,,E/F/G/7,EL469,EL,Mezzanine to Brooklyn-bound platform/Court Sq-bound platform to mezzanine.,Y,06/23/2026 10:00:00 PM,06/24/2026 06:00:00 AM,Maintenance,Y,N
14 St-Union Sq,,L/N/Q/R/W/4/5/6,EL218,EL,mezzanine to L platform for service in both directions,Y,06/23/2026 10:00:00 PM,06/24/2026 06:00:00 AM,Maintenance,Y,N
DeKalb Av,,B/Q/R,EL372,EL,"mezzanine to Brighton Beach, Coney Island, and Bay Ridge-bound platform",Y,06/23/2026 10:00:00 PM,06/24/2026 06:00:00 AM,Maintenance,Y,N
DeKalb Av,,B/Q/R,EL370,EL,Dekalb Ave & Flatbush Ave (SW corner) and mezzanine for service in both directions,Y,06/23/2026 10:00:00 PM,06/24/2026 06:00:00 AM,Maintenance,Y,N
Queensboro Plaza,,N/W/7,EL479,EL,Mezzanine to lower platform and upper platform.,Y,06/23/2026 10:00:00 PM,06/24/2026 06:00:00 AM,Maintenance,Y,N
DeKalb Av,,B/Q/R,EL371,EL,mezzanine to Manhattan-bound platform,Y,06/23/2026 10:00:00 PM,06/24/2026 06:00:00 AM,Maintenance,Y,N
Queensboro Plaza,,N/W/7,EL478,EL,Street to mezzanine,Y,06/23/2026 10:00:00 PM,06/24/2026 06:00:00 AM,Maintenance,Y,N
Church Av,,2/5,EL321,EL,Nostrand Ave & Church Ave (SW corner) to Flatbush Av Brooklyn College-bound platform,Y,06/24/2026 10:00:00 PM,06/25/2026 06:00:00 AM,Maintenance,Y,N
Borough Hall,,R/2/3/4/5,EL775,EL,Mezzanine to Flatbush Av-Brooklyn College-bound 5 and Utica Av-bound 4 platform.,Y,06/24/2026 10:00:00 PM,06/25/2026 06:00:00 AM,Inspection,Y,N
Flushing Av,,M/J,EL394,EL,mezzanine to Jamaica Center and Middle Village-bound platform,Y,06/24/2026 10:00:00 PM,06/25/2026 06:00:00 AM,Maintenance,Y,N
Flushing Av,,M/J,EL393,EL,Flushing Ave & Broadway (SE corner) to mezzanine for service in both directions,Y,06/24/2026 10:00:00 PM,06/25/2026 06:00:00 AM,Maintenance,Y,N
Borough Hall,,R/2/3/4/5,EL774,EL,Mezzanine to Manhattan-bound 4/5 platform.,Y,06/24/2026 10:00:00 PM,06/25/2026 06:00:00 AM,Inspection,Y,N
W 4 St-Wash Sq,,A/C/E/B/D/F/M,EL335,EL,uptown A/C/E platform to transfer mezzanine and uptown B/D/F/M platform,Y,06/24/2026 10:00:00 PM,06/25/2026 06:00:00 AM,Maintenance,Y,N
Borough Hall,,R/2/3/4/5,EL773,EL,Joralemon Street in front of Borough Hall to 4/5 mezzanine level.,Y,06/24/2026 10:00:00 PM,06/25/2026 06:00:00 AM,Inspection,Y,N
Flushing Av,,M/J,EL395,EL,mezzanine to Manhattan bound-platform,Y,06/24/2026 10:00:00 PM,06/25/2026 06:00:00 AM,Maintenance,Y,N
7 Av,,F/G,EL783,EL,Mezzanine to Manhattan and Queens-bound platform,Y,06/25/2026 10:00:00 PM,06/26/2026 06:00:00 AM,Maintenance,Y,N
7 Av,,F/G,EL782,EL,Street (NW corner of 7 Ave and 9 Street) to mezzanine,Y,06/25/2026 10:00:00 PM,06/26/2026 06:00:00 AM,Maintenance,Y,N
7 Av,,F/G,EL784,EL,Mezzanine to Church Av-bound platform,Y,06/25/2026 10:00:00 PM,06/26/2026 06:00:00 AM,Maintenance,Y,N
E 149 St,,6,EL516,EL,NE corner of Southern Blvd and E 149 St for Manhattan-bound service.,Y,06/26/2026 10:00:00 PM,06/27/2026 06:00:00 AM,Maintenance,Y,N
E 149 St,,6,EL515,EL,SW corner of Southern Blvd and E 149 St for Pelham Bay Park-bound service.,Y,06/26/2026 10:00:00 PM,06/27/2026 06:00:00 AM,Maintenance,Y,N
